date,price,dev
1370901782,104.99999,0.3772
1370901978,104.99999,0.0092
1370902441,104.99999,4
1370902592,104.99999,1.41
1370903166,104.99999,1.25
1370903233,102.10001,1.15
1370903252,104.99999,3.6039
1370903252,104.99998,1.1382
1370903253,105,12
1370903584,105.9999,1.827
1370904120,105,10
1370904161,105,0.9049
1370904162,102.10001,1.8213
1370904163,102.1,2.75
1370904164,101.99,0.2
1370904165,101.11113,4.3238
1370904424,105.99989,1.4292
1370904593,105.99989,0.3743
1370904759,105.9999,2.05
1370905448,105.9999,2
1370905511,105,0.56
1370906501,105.9999,2.75
1370906532,105.9999,3.373
1370906590,106,0.147
1370907767,105.5,0.85
1370907928,105.5,0.5
1370907952,105.5,0.02
1370908107,102.00002,2.45
1370908109,102,7.089
1370908111,101.3,10
1370908112,101.11113,1.961
1370908129,105.5,9.2495
1370908501,105.5,0.2
1370908503,101.11114,0.46
1370909021,102,0.9728
1370909022,101.20001,6.6549
1370909022,101.20002,1.5528
1370909879,105.25,0.23
1370909943,105.49979,0.77
1370910635,105.99899,1.1585
1370910707,105.999,0.0075
1370910891,105.99899,0.21
1370911310,105.99899,0.0415
1370911898,102.25,0.1
1370912545,105.99899,43.9857
1370912545,105,20
1370912546,106.7,0.7198
1370912546,105.999,14.9925
1370912950,107,25
1370912969,107,25
1370913051,107,20
1370914657,107.3,0.42
1370914758,107,29
1370915133,107,2
1370915347,107,0.19
1370915368,107,0.03
1370915390,107,0.0025
1370915614,107,80
1370915866,107.3,10
1370915989,107.3,25
1370916131,107.5,19.2835
1370916131,107.3,4.58
1370916131,107.44,1.1365
1370916144,107,4.38
1370916275,107.4999,25
1370916590,107.4999,5
1370916601,107.4999,0.5
1370917410,107,0.995
1370918200,107.4999,2.32
1370918936,107,3.8
1370919013,106.5,7.7905
1370919013,107,19.9045
1370919056,106.5,27.6
1370920872,107.32,1.4
1370920893,106.5,0.0001
1370920921,106.5,27.695
1370920998,106.5,14.75
1370921113,106.5,3.68
1370923094,107.32,0.063
1370923208,107.4999,0.973
1370923216,106.5,4.9237
1370923873,107.4999,1.0602
1370923983,107.4999,0.9
1370924275,106.5,19.5
1370924849,106.5,6.796
1370925228,106.5,2.06
1370925655,106.5,1.0537
1370926069,107.4999,2.933
1370926232,106.5,0.039
1370926770,107.4999,1.1
1370928059,106.5,0.496
1370930216,108.999,0.05
1370930315,108.9999,0.3
1370935880,108.999,1.45
1370935976,106.51,1.64
1370937019,108,0.56
1370937040,106.51,7.36
1370937088,106.5,90.6
1370938661,106.5,5.56
1370947913,106.5,3.5
1370948690,106.5,0.2
1370952369,108,0.5
1370952370,107.5,20.3
1370952555,106.50001,2.0065
1370954299,106.5,59.3641
1370954919,106.50001,1.8283
1370956162,106.50001,0.52
1370957193,106.50001,2.45
1370957283,106.50001,0.238
1370958137,106.50001,0.9372
1370958550,108.4,0.2
1370958958,108.4,0.695
1370960434,108,0.5
1370960579,106.51,0.4321
1370960689,106.51,15.2279
1370961550,106.51,3.22
1370963102,106.51,2.48
1370963202,106.51,0.18
1370963902,106.51,1
1370963922,106.51,0.39
1370966869,108.99999,12
1370966869,108.5,0.0497
1370966870,109,99.5025
1370966871,109.475,1
1370966871,109.42,50
1370966993,109.5,0.8488
1370967761,110,2
1370967761,110,1.6
1370967761,110,0.4
1370968041,110,1.63
1370968671,109.7,2
1370969341,109.5,0.0988
1370969472,110,5
1370969834,110,3.8
1370969991,110,5
1370970282,110,1.1
1370970384,110,4.4
1370970700,110,0.99
1370970757,110,2.65
1370971053,109.75,1
1370971905,109.51,0.1151
1370972146,109.51,1.6349
1370972636,109.5,45.3455
1370973016,109.5,45
1370974576,109.5,2.1951
1370974661,109.5,10
1370974703,109.5,0.5
1370974893,109.5,5
1370974907,109.5,2.6995
1370975063,109.5,2.5
1370975541,109.5,15.1521
1370975542,109.5,2.4
1370976082,109.5,1
1370976241,109.5,0.167
1370977057,109.5,5.2
1370977171,109.5,19.341
1370977172,108.5,1.8
1370977172,108.50001,12.05
1370977173,108.5,116.809
1370978641,109.51,0.35
1370981815,109.5,1.7513
1370982606,108.60001,5.025
1370982606,108.6,10
1370982606,108.5,34.975
1370982626,108.5,48
1370982636,108.5,0.6
1370983865,109.5,8.2487
1370984030,109.51,2
1370985031,109.51,7.4651
1370985146,110,10
1370985208,110,0.265
1370985330,110,1.8
1370985412,110,1.2
1370985542,110,0.93
1370985693,109.5,1.05
1370986402,110,1.068
1370987340,110,1.06
1370987843,110,1.3
1370988040,110,0.207
1370989152,112.9999,0.15
1370989152,112.99999,1.0577
1370989152,112.99998,0.9923
1370989181,112.99999,1.66
1370989324,112.99999,0.79
1370990653,112.99999,0.855
1370991079,112.99999,1.85
1370991557,110.5,0.537
1370992010,110.5,2.7
1370993075,110.5,0.55
1370993445,112.48878,0.528
1370993507,112.48878,2.2
1370995467,112.25,0.05
1370995508,112.48878,0.33
1370995980,112.25,2.3455
1370995980,110.75,2.4845
1370996455,112.48878,2.1125
1370996650,112.48878,0.0019
1370996839,112.4888,2.6846
1370996839,112.48878,3.5154
1370997346,112.48879,0.31
1370998857,112.39,0.61
1370999889,112.39,4.39
1370999910,112.39,3.4964
1370999965,110.75,10.5155
1371000076,110.6,1.4176
1371000076,110.51,83.0924
1371000303,110.51,57.0136
1371000335,110.51,0.5701
1371000371,110.51,224.3239
1371000398,110,7.51
1371000545,109.5,0.0313
1371000694,109.5,1.34
1371003111,109.99,13.0004
1371003111,109.5,2.16
1371004097,109.99,3.5
1371004371,109.99,1
1371005244,109,2
1371005433,109.98,1.25
1371006127,109,1.22
1371006220,108.52,0.1
1371006221,108.51,3.1
1371006222,108.5,96.3025
1371006318,108.5,24.8756
1371006541,109.98,8.55
1371006542,109.99,0.7963
1371007042,109.99,25.6159
1371007411,109.99,25.615
1371008276,109.99,0.006
1371008417,109.99,0.052
1371011365,109.97999,0.631
1371012618,109.97999,0.001
1371012823,109.97999,0.02
1371015010,109.4,0.4195
1371015251,109.4,1.6835
1371019364,108.51,0.105
1371020062,108.52,0.42
1371020591,109.978,2.1108
1371024725,109.978,4.9392
1371024725,109.97999,1.995
1371025558,108.52,1.9236
1371026813,109.97999,2.084
1371026889,109.99,2.329
1371029869,109.99,26.9288
1371033587,109.99,0.6591
1371033772,109.99,3.4009
1371035836,110.49,3.09
1371037563,110.49,0.4
1371037765,110.49,2
1371037784,110.49,2.63
1371040083,110.48,3.5
1371041237,108.52,1.9564
1371041407,108.52,2.68
1371041595,108.51,4.3879
1371041595,108.5,16.0121
1371041644,108.5,0.13
1371043862,108.51,9.11
1371044101,108.51,2.49
1371047619,110,1.3
1371047619,110,0.2
1371049061,110,1.64
1371049062,110,0.485
1371050224,110.48,0.9
1371050565,110,3.0153
1371050565,110,16.375
1371050638,110,1.9609
1371050645,110.48,0.6
1371050645,110.49,16.9
1371050903,110,9.7
1371052242,110.49,5.28
1371052656,110.49,0.9225
1371052707,110.49,4.2
1371052830,110,1
1371052949,110,1.03
1371053922,110,1.9806
1371053991,110.49,7.2
1371054003,110.49,0.05
1371054011,110.49,0.01
1371054023,110.49,0.008
1371054580,110,20
1371054631,110,5.6232
1371055997,110,80.2
1371056740,108.57651,2.0233
1371057291,108.5,2.2958
1371057396,108.5,2.01
1371057562,107.02,0.965
1371057705,106.5,0.2
1371057766,106.00011,1
1371057766,106.00011,0.15
1371057766,106.00012,1.6142
1371057777,106.00011,1.2556
1371057847,106.00011,0.6556
1371057847,106.0001,4.3404
1371057998,106.0001,0.0046
1371058653,109.9999,10
1371058731,109.9999,40
1371060010,107,0.251
1371061996,107,0.09
1371064239,110,1.5
1371066391,110,3.9
1371066444,110,0.01
1371066473,110,0.001
1371066482,110,0.001
1371066490,110,0.001
1371066497,110,5.2
1371066501,110,0.001
1371066512,110,0.003
1371066565,110,0.0003
1371067362,110,3.0041
1371067392,110,2.1959
1371067599,110.2,1.75
1371067608,110.2,4.4
1371067611,110.2,4.35
1371067624,110.2,0.52
1371067637,110.2,1.75
1371067646,110.2,2.62
1371067657,110.2,4.35
1371067821,110.2,3.9
1371067835,110.19999,1.75
1371067847,110.19999,1.3
1371069683,109,0.958
1371069725,110.09999,0.362
1371069735,110.09999,0.72
1371069750,110.09999,5.25
1371069760,110.09999,0.36
1371069772,110.09999,1.33
1371069793,110.09999,5.35
1371070039,110.09999,0.628
1371070051,110.1,3.55
1371070080,110.1,3.772
1371070092,110.1,0.9
1371070106,110.1,4
1371070248,110.09,0.53
1371070281,110.09,8.8776
1371070298,110.1,4.3224
1371071216,110.09999,0.447
1371072299,110.09999,6.503
1371072300,110.1,2.317
1371072366,108,1.75
1371072433,110.1,0.88
1371072443,107.511,2
1371074869,107.51,1
1371075228,107.5,2
1371075833,110.1,3.995
1371079002,109.9999,1.75
1371079932,109.9999,0.2249
1371080186,109.9999,0.97
1371080278,109.9999,0.4713
1371080344,109.9999,0.2
1371080946,109.9999,4.3
1371080991,109.9999,0.13
1371081000,109.9999,2.25
1371081044,109.9999,0.4938
1371081204,109.9999,7.4511
1371081213,109.9999,5.6701
1371081544,109.99,2.65
1371082366,109.98,7.1
1371082997,107.50001,1.1026
1371083097,107.5,1.1026
1371083274,107.5,16.8974
1371083374,107,19.341
1371084045,109.99,23.6245
1371084045,109.98,2.3755
1371084120,109.99,0.457
1371084586,109.99,1.79
1371084754,109.99,1.5169
1371084965,110.09999,30
1371084965,109.99,20.4199
1371084966,110.1,75.7661
1371084967,110.2,23.814
1371088026,110,0.0035
1371089026,110.1,2.46
1371089129,110.1,1.1175
1371090438,110.08999,1.9843
1371091340,110.08999,3.3118
1371091541,110.08999,1.7425
1371091577,110.09,0.05
1371091713,110.08999,0.015
1371093474,107.12,0.6
1371093532,106.10003,0.5
1371093568,110,0.6
1371095424,110,1
1371096687,106.66002,0.4292
1371096738,106.66002,0.5708
1371096906,109.99999,0.568
1371096907,110,4
1371096907,110,1.41
1371096908,110.09,1.3663
1371096908,110,25.15
1371096908,110.08999,3.5057
1371098533,110.09,3.85
1371100645,106.7,0.35
1371101295,109.5,0.0499
1371101621,110.09,1
1371104381,106.7,0.65
1371104496,106.7,0.1538
1371104809,106.66603,7.18
1371111884,110,1.0657
1371111956,110.04999,0.6998
1371113493,106.66606,2.7162
1371113595,106.66605,6
1371119441,110.04999,0.415
1371121242,110.04999,0.88
1371125174,110,1
1371127018,110.04999,0.2122
1371133877,110.04999,2.793
1371133922,110.05,0.73
1371134301,110.05,4.4
1371135233,110,0.97
1371136543,109,3.22
1371136544,109.99999,30
1371136544,110,19.78
1371137909,110,1.185
1371140784,108.99999,0.177
1371141428,108,1.18
1371142482,108.5,1
1371143379,107.01,2.2704
1371144506,107.99999,1.6183
1371145303,107.99999,1.29
1371146077,107,1
1371147103,107,3.5
1371147178,106.77,8.8192
1371150293,108.49999,0.0111
1371150332,108.49999,0.1001
1371151251,107,4.4743
1371151251,107.01,5
1371151251,108,8.985
1371151251,108,4.4907
1371152054,108.49999,0.6235
1371152062,108.5,1.5
1371152065,108.75,2.5
1371152066,108.85,5
1371152067,108.875,5
1371152068,108.9,5
1371152069,108.95,5
1371152070,109,9.9765
1371153031,109,1
1371155599,106.81001,0.5
1371156391,109,0.031
1371156812,109,40.6745
1371156813,109,59.3255
1371156948,109,5
1371159085,109.29,1.065
1371159257,109.29,4
1371159335,109.29,4.45
1371159808,109.29,1.9333
1371160220,109.25,1.14
1371160244,109.25,2.7
1371160279,107.5,0.5
1371160320,107.5,2.44
1371160504,109.25,0.457
1371160567,107.5,5.76
1371160630,107,9.5
1371160630,107.00001,0.4274
1371160737,106.8,1
1371160738,106.66604,29.9437
1371160738,106.66605,8.4
1371160807,106.66604,1.0563
1371160808,106.666,8.9437
1371160829,106.666,1.0563
1371160829,106.0001,2.5437
1371160829,106.5,45
1371160829,106.22002,1.4
1371160883,106.0001,8.0113
1371160885,106.00001,0.1
1371160886,106.00001,26.5
1371160886,106,5.5
1371160887,105.0001,0.1
1371160888,105,11
1371160888,105,18
1371160889,105,5
1371160969,104,25
1371161077,104,0.7887
1371161080,104,1
1371161589,107,2.71
1371161874,107,0.8831
1371162221,106.5,0.49
1371162227,105,1
1371163323,104,0.3
1371163324,104,3.7
1371163401,104,1.3
1371163549,103.0102,0.5
1371163550,103.01,0.5
1371163933,103.01,0.5
1371163958,103.00001,0.478
1371163985,103,2.3648
1371163985,103,5
1371164010,102.10001,3.65
1371164037,102.1,5
1371164063,102.1,8.5
1371164147,102,1.5
1371164149,102,1.3
1371164150,102,5
1371164169,105.88,2
1371164196,105.88,2
1371164208,105.89999,2
1371164300,102.26,4
1371164324,102.2,1.3
1371164353,101.11112,7
1371164408,103,3.75
1371164443,103,0.19
1371164464,103,0.008
1371164565,103,0.72
1371164591,103,0.0086
1371164626,105.89999,2.25
1371165095,105.88,2.2678
1371165929,105.55,4
1371165943,105.55,0.7
1371165953,105.55,0.1
1371165987,105.55,0.01
1371166005,105.55,0.01
1371166014,105.55,0.01
1371169373,102.2,0.001
1371169502,105.49,3.2
1371169819,105.49,1.8
1371170092,105.49,2.76
1371171782,105.87999,1.3
1371173066,105.87999,1.6402
1371173190,105.88,1
1371173282,105.88,2.129
1371173298,105.87999,0.3598
1371176486,103.7,0.15
1371176486,103.6,0.2
1371176951,103,0.0021
1371177473,105.666,1.3237
1371177533,105.666,2
1371177610,105.666,1.12
1371177719,105.666,0.006
1371177794,105.666,1.9
1371178018,105,0.6938
1371182267,104,0.0373
1371182269,103,0.9627
1371182291,103,0.1768
1371182292,101,0.53
1371182292,100.95,1.3
1371182292,101,0.4
1371182292,102,4
1371182292,102,0.026
1371182292,102.1,0.5
1371182293,100.1,0.48
1371182293,100.125,1.5
1371182293,100.11,11.11
1371182293,100.55,10
1371182293,100.12,0.08
1371182293,100.12,1
1371182294,100.1,113.0644
1371184156,100.5,0.05
1371184157,100.5,0.2248
1371185209,100.5,1.4752
1371185246,100.15,2
1371185269,100.1,10
1371185283,100.99,0.975
1371185294,100.1,10
1371185321,100.1,6.9356
1371185340,100.0001,0.1
1371185383,100,6.5
1371185407,104.99,1
1371185649,104.99,0.4
1371186288,101,11
1371186288,100.57,6.194
1371188735,103,1.1
1371191228,103,0.75
1371193331,103,1.5
1371194328,103,1.4946
1371198788,103,3.3078
1371201129,103,8.505
1371203822,100.00001,0.4955
1371203822,100,8.5835
1371206165,100,17.8195
1371206166,100,2.75
1371206167,100,0.6
1371206168,100,0.44
1371206170,100,21.4
1371206171,100,4
1371206172,100,0.0685
1371206173,100,2.922
1371206340,100,25
1371208341,100,12
1371211199,100.00001,2
1371211218,100.00001,0.05
1371211667,100.00001,10.05
1371213170,100.00001,2.9
1371213294,100,2.21
1371215132,102.5,1
1371217852,101,1
1371217978,100.1,0.2
1371217978,100,1.9225
1371217978,100.00001,0.5025
1371218502,102.5,3.79
1371219325,102.5,3
1371219714,102.5,23.5
1371219753,102.5,0.33
1371221003,102.5,9.5
1371223811,100.25,1
1371223916,100.1,0.2537
1371223920,100.25,0.0717
1371224004,102.5,3.843
1371224025,102.49,2
1371224129,102.5,0.0983
1371224226,101,4.8083
1371224279,100.1,0.2463
1371224302,100,3.9455
1371224302,100,6.0545
1371224337,102.5,1.1367
1371224364,100,0.9455
1371224368,100,9.0545
1371224523,102.5,1
1371224651,102.5,13.5
1371224811,100,0.9455
1371224813,100,19.5545
1371224813,100,0.5
1371224842,102.5,0.4877
1371225332,102.499,1.9721
1371225397,102.499,3.622
1371225496,102.499,1.4059
1371225895,102.5,1.41
1371226759,102.5,2.84
1371226838,102.5,0.25
1371226938,102.5,0.002
1371227157,102.5,0.94
1371227172,102.499,1.3
1371227747,102.5,1
1371228673,102.499,0.0941
1371229430,102.48,6.65
1371230315,102,1.15
1371230612,102.48,1
1371231340,102.48,2.2559
1371231416,102.5,1.342
1371232146,100.5,0.5268
1371232651,100.5,2.4732
1371232652,100,0.071
1371232652,100.15,1
1371232652,100,0.4455
1371232652,99.09,0.5113
1371232652,99.09001,0.499
1371233668,99.09,5.5387
1371233696,99.09,2.4
1371234040,99.09,2.0613
1371234367,101.95,2.39
1371239354,101.94998,1
1371240072,101.94998,0.014
1371240703,101,5
1371241393,101.94998,2.4
1371241849,101.94998,0.4
1371242350,101,0.1
1371242351,99,5
1371242351,99,0.674
1371242351,98.5,3
1371242351,100.1001,0.2
1371242351,98.5,0.5
1371242352,97.51,1.5
1371242352,97,0.5
1371242352,97,5
1371242352,97,1
1371242352,98,2
1371242352,98.5,1
1371242353,95.666,20.426
1371242353,96,12
1371242353,96,0.1
1371242500,95.666,0.0498
1371242512,95.666,9.5242
1371242513,95.01,0.75
1371242513,95,2.9958
1371242513,95.008,5
1371242513,95.12001,1
1371242513,95.11,2.14
1371242513,95.5,0.5
1371242513,95.2,3.09
1371242636,95,1
1371242636,95.00001,0.5191
1371242636,95,2.0042
1371242636,95,2
1371242637,95,0.5
1371242637,95,1
1371242638,94,3
1371242638,94,5
1371242638,94,3.9767
1371242638,94.38,0.5
1371242638,94,0.5
1371242845,100,2
1371243884,95,3
1371243898,94.10002,5.025
1371243919,94.1,5.33
1371244236,94.10002,0.305
1371244236,95,2.33
1371244237,96,3.365
1371244338,96,1.965
1371249935,95.11,0.49
1371251004,99,0.1116
1371252793,96.02111,0.5463
1371254141,99.9,6
1371255146,99.97999,1.186
1371255229,99.97999,0.814
1371255780,99.98,0.01
1371256138,99.98,1
1371261558,99.98,2.2
1371261667,97,2
1371261791,96,18.1659
1371261791,96.00001,0.8341
1371261847,96,1.8341
1371261847,96.03,5
1371261847,96,2
1371263867,99.98,1.0604
1371263867,99.97,0.0731
1371263893,99.98,0.1926
1371264314,99.98,0.537
1371265371,100,7.7884
1371266171,100,0.0384
1371266191,100,5.8
1371266380,100,0.23
1371266546,99.98,0.351
1371267693,100,2.9
1371267768,100,2.5
1371268762,99.98,1.112
1371269513,99.98,2.89
1371271471,99.98,0.998
1371271622,100,1.935
1371274116,100,0.54
1371276205,99.99999,4.1
1371277328,99.99999,0.485
1371280370,99.25,2.53
1371281897,99.9,2
1371282090,99.9,0.096
1371282242,99.99999,1
1371282253,99.99999,1
1371282291,99.99999,1
1371282347,99.99999,1
1371282361,99.99999,1
1371282404,99.99999,1
1371282435,99.99999,0.4244
1371282449,100,2
1371282467,100,1
1371282560,100,3
1371282573,100,2.2682
1371282574,100,0.7318
1371282589,100,5
1371282705,100,3
1371282845,100,0.7
1371284594,100,2.95
1371287186,100,21.868
1371289100,100,17.786
1371295234,100,11.4642
1371296586,101.5,31.5328
1371296587,101.94999,15
1371296589,102,99.5025
1371297307,103,1.42
1371297330,103,0.002
1371298885,103,1.9206
1371298886,103,0.475
1371299045,104.98999,1.3436
1371299045,104.99,2.1564
1371299300,104.98999,0.3702
1371299339,100.00002,0.1
1371307169,104.4,0.5
1371307295,104.49999,0.8261
1371307520,104.5,0.85
1371308370,104.5,0.85
1371309599,104.5,1.5
1371310018,104.49999,0.1754
1371310565,104.49999,1.6746
1371312124,100.01,2.8625
1371312194,100,35.9276
1371312194,100.00001,2.0724
1371312676,100,119.5359
1371312676,100.00001,0.4641
1371314031,104.49999,0.048
1371314331,103.98999,0.845
1371317882,103.98999,1.0196
1371317898,103.98999,0.5987
1371319354,103.98999,1.3
1371319463,101,0.3425
1371319566,101,1.0485
1371322257,101,0.059
1371322330,100.00001,1.5995
1371325535,100.00001,0.9847
1371325560,100,10
1371325576,100,10
1371325635,100,8.8
1371325656,100,0.1
1371325741,100.5,0.05
1371330545,100,1.47
1371330545,100.5,0.95
1371332959,100,1
1371333765,100,2.5
1371334297,100,3.25
1371334411,101,1.5
1371334487,100,10.25
1371335289,100,21
1371335330,100,0.47
1371335357,100,0.002
1371335639,101.5,0.3
1371337596,101.5,1.49
1371342288,100,4.3104
1371342898,101.5,0.58
1371345194,100.75,0.8683
1371345375,101.5,1.79
1371348586,100,0.6
1371350067,100,0.1
1371351281,102.5,1
1371356151,100,4.5
1371366572,100,0.0998
1371378364,101.49,5.7
1371378389,101.49,0.01
1371379791,100,4.6201
1371379793,100,0.485
1371379795,100,1.6
1371379796,100,0.109
1371379796,100,0.02
1371383708,100,9.7087
1371389198,99.95,1.13
1371389231,100,1.87
1371393307,100,1
1371394511,100,0.01
1371407463,99.5,5.33
1371408787,99.5,0.5904
1371411825,98.4,0.3883
1371412598,98.4,0.9
1371412617,98.4,0.07
1371419858,99,0.6
1371421241,98,1.7483
1371421241,98.4,0.6417
1371422850,98,1.1317
1371422851,97.24,2.3683
1371423034,98.5,0.139
1371423287,97.24,0.8195
1371424836,98,3.4
1371426562,98,1.24
1371426846,97.24,1.81
1371426903,97.24,0.0022
1371426942,96.11,4.18
1371427583,96.33333,0.1518
1371428306,96.33333,15.63
1371430225,96.33333,20
1371430581,97.999,10.525
1371430797,98,1
1371430947,98.5,0.8697
1371432728,98.5,4.3
1371435892,98.5,0.0427
1371437141,98,10
1371439101,98,1.8
1371440044,99.4999,0.0091
1371440620,98,0.6042
1371442998,98,20
1371446664,99,3.93
1371447931,98,0.1
1371454358,99,4
1371458524,99,7.07
1371458524,99.5,84.93
1371459189,99.5,1.8
1371459272,99.5,1.8
1371459382,99.5,0.1345
1371463414,100,0.0001
1371467242,100,0.95
1371467265,100,0.02
1371467280,100,0.001
1371469452,100,2.2334
1371474259,100,2.68
1371478488,100,2
1371479239,100,42.6927
1371479240,100,2.3073
1371480414,99.5,5.2
1371483648,99,2.2341
1371483869,99.5,0.4
1371483984,99.5,0.6
1371484517,99.5,4.3
1371484707,99.5,0.29
1371485844,99.5,12.5
1371489882,99,0.6146
1371491760,99,2.0663
1371492497,98,24.38
1371494974,98,31.5908
1371494975,97,4.6692
1371494975,97,1.41
1371494975,98,0.33
1371496042,97,0.1
1371498567,98.9,1
1371498751,98.975,0.2499
1371503734,99,0.01
1371503740,99,0.2143
1371504416,99,1
1371504529,100,10.7094
1371505249,98.975,0.1
1371505252,100,0.4727
1371505390,100,0.1
1371505989,100,5
1371506556,100,10
1371506556,100,4.07
1371508115,100.499,0.1
1371510383,100,1
1371510419,100,1
1371510570,100,0.878
1371510794,100,1
1371510840,100,2
1371512551,100,0.1
1371512894,100,10
1371513094,100,1
1371514870,100,0.124
1371515003,100,0.0157
1371519250,100,10
1371520341,100,0.7058
1371520710,100,1
1371523296,99.99999,1.5
1371523380,99.99999,0.03
1371524325,99.5,4.9844
1371524587,98.975,0.01
1371524789,98.9,1.454
1371524800,99.5,8.6389
1371524809,98.5,1.281
1371524835,97,0.2308
1371524835,97,2.3
1371524859,96.00013,0.1
1371524885,99.5,0.8148
1371524997,99.5,4.6815
1371526183,99.25,0.3933
1371526450,99.25,2.0421
1371526450,99.45,3.9579
1371526537,99.45,0.6721
1371526538,99.5,17.2041
1371526584,99.75,1.7305
1371526925,99.75,0.3895
1371527066,99.9,3
1371527574,99.75,8.75
1371528233,99.75,0.97
1371528468,99.75,4.32
1371528778,97.80001,1.16
1371529122,99.75,1.5
1371529599,99.75,1.1608
1371529668,99.75,0.6893
1371529677,99.75,1.4
1371531026,99.74999,1
1371531088,99.75,1.3326
1371531088,99.74999,0.6674
1371531142,99.75,5
1371531196,99.75,1
1371531241,99.75,1
1371531810,99.75,15
1371531870,99.75,4
1371532045,99.75,0.8773
1371532046,99.99999,9.1227
1371532061,99.99999,11.3473
1371532063,99.99999,0.6965
1371532064,100,10.2
1371532065,100,14.9
1371532066,100,1.6293
1371532067,100.499,29.9
1371532068,101,7.1
1371532070,101,0.5
1371532071,101.42,1.42
1371532072,101.5,72.3069
1371532115,101.5,27.1956
1371532139,102.499,12
1371532139,102.49,18
1371533828,102.499,0.9472
1371534841,102.499,2.89
1371535463,102.499,0.9474
1371535603,102.499,0.95
1371536678,102.499,1
1371540342,101,103.22
1371544298,102.5,0.51
1371544298,102.5,17.49
1371545428,102.5,42
1371546194,102.5,4
1371546245,102.5,36.0125
1371556777,103,0.465
1371556872,103,0.081
1371556873,104,29.919
1371557078,104,7.5
1371557148,101.25,0.83
1371557566,104,0.3
1371560430,104,7.281
1371560431,104,25
1371560432,104.5,7.5525
1371560432,104.5,1
1371561644,104.5,0.0488
1371561895,105.9999,0.15
1371561924,106,0.1
1371561928,106,1.56
1371562081,106.4999,0.5484
1371562557,104.5,7.51
1371562557,105.9999,0.1
1371562662,105.9999,2.57
1371562662,106.4999,7.43
1371562679,106.4999,0.0111
1371562683,106.4999,2.8
1371563264,104.5,21.6077
1371563330,102.9,11.8236
1371563362,104.5,10
1371563467,106.98999,0.9901
1371563608,106.99,3
1371563789,106.98999,0.09
1371563818,106.98999,0.9
1371563841,106,53.5786
1371564389,106,5
1371565151,106,30
1371565452,106.99,3
1371565631,106.99,5
1371566598,106.985,0.49
1371566630,106.99,2.5
1371566675,106.99,0.02
1371567275,106.99,7
1371567718,106.99999,14.32
1371567718,106.99,0.68
1371567758,107,1.32
1371567758,106.99999,0.68
1371567862,106,15
1371568681,107,4.5338
1371570291,106,10.4214
1371571377,106,0.183
1371571969,105,0.19
1371572927,105,0.4539
1371572952,106,1.6961
1371573407,106,4.58
1371573452,102.16001,1.9478
1371573461,102.16001,1.0842
1371573466,102.16001,1.0841
1371573496,102.16,4
1371573517,102.16,3
1371573709,102.16001,5.8839
1371575051,106,2.28
1371580154,104.05,0.3414
1371580512,105,1.295
1371580853,105,0.35
1371581542,104.05,0.9841
1371581593,105,0.07
1371582296,104.05,0.031
1371583220,105,0.4
1371583369,105,0.17
1371583859,105,0.6
1371583900,105,0.08
1371584004,105,0.005
1371584556,106,0.29
1371584924,106,0.6495
1371585872,106,0.9535
1371586150,105,0.055
1371586207,104.10001,0.533
1371586232,106,1.0465
1371587609,106.16,5
1371588196,106,0.8075
1371589653,104.05,0.0975
1371589763,106,8.9
1371589799,106,1.6263
1371589800,106,3.7737
1371591360,106,1
1371592161,106,0.2263
1371592420,106.14999,0.3675
1371592465,106.14999,0.49
1371592858,106,0.01
1371592878,106,0.1
1371593074,104.1,13.34
1371594599,106,0.9164
1371594864,106,0.9236
1371594865,106,3.7364
1371595740,106,2.72
1371600739,105.9999,7.6
1371601363,104.05,0.97
1371602568,104.05,0.726
1371605221,104.05,0.003
1371605321,104.05,0.271
1371605530,105.88889,1.55
1371605650,105.88889,0.02
1371605675,105.88889,2.7231
1371605932,103.2,10
1371605933,103.11,7
1371605934,102.14,3
1371608731,105.7,1.2
1371609217,105.7,4.59
1371610782,103.50001,0.469
1371610782,103.5,54.9394
1371611081,103.5,2.38
1371611284,105,3
1371611481,105,1.849
1371612994,105,0.791
1371617115,103.5,0.19
1371618605,103.5,1.9
1371628890,103.5,1.9417
1371638513,104.8,3.3
1371642220,103.5,3
1371643156,103.5,1.0634
1371643377,104.8,5.49
1371650420,106,1
1371650420,106,0.8
1371651392,106,0.1709
1371651393,106.09999,5.0491
1371651456,106.09999,3.7
1371651936,106.09999,2.26
1371652688,106.09998,0.7426
1371652688,106.09999,3.7774
1371653602,106.09999,0.1
1371653689,105,1
1371653799,105,2
1371653854,105,0.5
1371654316,103.50011,1.3862
1371654319,103.50011,0.1
1371654711,103.50011,6.3138
1371658376,103.5102,0.02
1371658883,103.51,0.1593
1371660827,103.5101,0.02
1371661306,103.5101,0.49
1371663018,103.51,9.8407
1371663020,103.50011,0.6862
1371663024,103.5,4.4731
1371664624,103.5101,0.001
1371667318,103.5101,0.849
1371667319,103.51,5
1371667321,103.5,14.64
1371667846,105.5,0.0061
1371668487,105.5,4.7393
1371668818,105,2.6306
1371671478,105,1
1371672637,104,0.1
1371674943,103.51,6
1371674945,103.5,4.7317
1371675148,103.5,1
1371675165,103.5,49.7512
1371675815,103.5,16.3829
1371678911,103.99999,49.7512
1371679762,103.99999,0.215
1371680275,103.99999,0.2546
1371681919,104,0.085
1371682042,105,10.408
1371682045,105,9.592
